,trans_date_trans_time,category,amt,city,state,lat,long,city_pop,dob,merch_lat,merch_long,gender
96396,2019-08-14 09:24:38,gas_transport,88.0,Fort Washakie,WY,43.0048,-108.8964,1645,1986-02-17,42.688292,-108.351916,
168011,2019-12-29 17:36:26,home,33.78,Thompson,UT,38.9999,-109.615,46,1987-04-23,38.199759,-109.65166200000002,
171497,2020-01-05 21:05:21,travel,6.33,Roseland,NE,40.4591,-98.5551,463,1948-05-31,40.301692,-98.900457,
111668,2019-09-15 06:36:50,gas_transport,55.29,Thompson,UT,38.9999,-109.615,46,1987-04-23,38.546823,-109.094195,
72566,2019-06-29 14:59:18,food_dining,132.71,Sprague,NE,40.6267,-96.7456,142,1967-08-24,40.982663,-97.645136,
8686,2019-01-28 19:00:20,personal_care,80.92,Sprague,NE,40.6267,-96.7456,142,1967-08-24,39.918477,-96.142823,
235804,2020-06-16 21:41:51,food_dining,5.06,Llano,NM,36.1486,-105.6648,247,1961-10-24,36.957998,-104.961745,
209903,2020-04-21 14:18:55,kids_pets,25.37,Lowell,OR,43.92100000000001,-122.7806,1420,1965-11-11,43.286122,-122.527589,
24157,2019-03-13 19:05:59,food_dining,42.55,Nelson,NE,40.201,-98.0684,732,1956-12-13,39.797114,-98.283881,
268761,2020-08-18 22:41:49,shopping_net,1.36,Burbank,WA,46.1966,-118.9017,3684,1981-11-29,46.703341,-119.436264,
53413,2019-05-23 03:06:25,shopping_pos,4.43,Port Costa,CA,38.046,-122.1866,198,1959-03-31,38.692731,-121.443455,
217024,2020-05-09 18:16:11,kids_pets,141.07,Ruidoso,NM,33.3305,-105.6933,8874,2000-08-16,33.881407,-105.910197,
306777,2020-11-15 18:19:12,entertainment,17.94,Kansas City,MO,38.9621,-94.5959,545147,1987-11-18,39.283145000000005,-94.681216,F
278812,2020-09-08 18:31:30,home,94.37,Red Cliff,CO,39.4584,-106.3851,277,1985-04-03,38.468024,-106.626393,M
335250,2020-12-27 02:30:48,shopping_pos,4.14,Holstein,NE,40.4542,-98.6538,331,1950-08-19,41.447864,-99.273192,F
168457,2019-12-30 01:19:19,grocery_pos,91.43,Sutherland,NE,41.1558,-101.136,1789,1982-02-11,40.479154,-101.890475,
137038,2019-11-15 10:11:17,shopping_net,5.55,Fields Landing,CA,40.7268,-124.2174,276,1929-05-06,40.561651,-124.445706,
79936,2019-07-13 18:54:26,health_fitness,102.13,Lagrange,WY,41.6423,-104.1974,635,1973-07-13,42.290234000000005,-103.224951,
301484,2020-11-02 17:21:58,shopping_pos,5.86,Sutherland,NE,41.1558,-101.136,1789,1982-02-11,41.063554,-101.042067,F
55113,2019-05-26 16:19:33,kids_pets,10.96,Superior,AZ,33.2887,-111.0985,2872,1987-10-28,32.301707,-111.159518,
190189,2020-03-05 12:38:27,personal_care,1.86,Laguna Hills,CA,33.615,-117.7114,45303,1969-12-22,33.150698,-118.493945,
125206,2019-10-17 18:41:07,personal_care,12.58,Sixes,OR,42.825,-124.4409,217,1928-10-01,42.436498,-125.233993,
9375,2019-01-30 15:53:22,kids_pets,11.14,Orient,WA,48.8878,-118.2105,149,1978-06-21,49.323643,-118.339902,
19829,2019-03-03 10:35:38,misc_pos,5.26,Newhall,CA,34.3795,-118.523,34882,1971-04-25,34.485899,-119.160653,
147207,2019-12-04 12:06:32,personal_care,142.08,Omaha,NE,41.2064,-95.9953,518429,1995-10-10,40.833388,-95.104893,
121374,2019-10-07 18:32:24,shopping_net,7.34,Conway,WA,48.34,-122.3456,85,1984-09-01,49.18542,-122.281643,
326145,2020-12-15 13:59:29,health_fitness,8.19,Laguna Hills,CA,33.615,-117.7114,45303,1969-12-22,33.581990000000005,-117.538503,F
63903,2019-06-12 11:26:19,misc_net,12.49,Indian Wells,CA,33.7163,-116.3381,4677,1955-05-06,33.456449,-117.0764,
181610,2020-02-07 16:37:51,personal_care,60.92,Mesa,ID,44.6255,-116.4493,129,1965-12-15,44.092325,-116.209924,
192932,2020-03-11 23:40:37,personal_care,93.11,Newhall,CA,34.3795,-118.523,34882,1971-04-25,34.883446,-118.511852,
226562,2020-05-31 01:59:09,gas_transport,53.86,Lowell,OR,43.92100000000001,-122.7806,1420,1965-11-11,44.772887,-122.234227,
3768,2019-01-13 06:22:14,gas_transport,46.53,Westerville,NE,41.4193,-99.3844,73,1935-02-10,42.135336,-98.676083,
208989,2020-04-19 22:00:20,personal_care,4.94,Eugene,OR,44.0385,-123.0614,191096,1964-04-06,44.209376,-123.355419,
221120,2020-05-19 06:58:59,shopping_pos,34.07,Fields Landing,CA,40.7268,-124.2174,276,1929-05-06,39.842768,-124.17679,
287649,2020-09-29 20:16:55,kids_pets,310.74,Hatch,UT,37.7175,-112.4777,258,1961-11-24,37.301127,-113.242479,M
201470,2020-03-31 21:54:25,entertainment,54.76,Carlotta,CA,40.507,-123.9743,1139,1951-01-15,39.725379,-123.3759,
181018,2020-02-05 04:58:12,grocery_pos,133.33,Redford,MO,37.3272,-91.0243,241,1974-10-27,36.643782,-91.318739,
98345,2019-08-18 05:38:06,gas_transport,72.13,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,37.741196,-93.547902,
150221,2019-12-08 09:17:45,grocery_pos,119.68,Smith River,CA,41.9404,-124.1587,1930,1983-06-13,41.630593,-125.147203,
120799,2019-10-06 16:53:41,home,44.49,Sixes,OR,42.825,-124.4409,217,1928-10-01,42.080088,-124.48665,
99453,2019-08-19 19:18:22,home,27.23,Orient,WA,48.8878,-118.2105,149,1978-06-21,48.629158,-118.886699,
256474,2020-07-27 00:50:42,misc_net,8.35,Holstein,NE,40.4542,-98.6538,331,1950-08-19,39.954626,-98.493045,F
52120,2019-05-19 21:05:52,food_dining,1.78,Mountain Center,CA,33.6401,-116.5567,1661,1988-09-19,34.212336,-117.317561,
204036,2020-04-07 09:49:35,gas_transport,76.37,Red River,NM,36.6659,-105.4694,606,1988-09-06,36.441078000000005,-105.283025,
34877,2019-04-08 01:00:48,misc_pos,36.15,Athena,OR,45.8289,-118.4971,1302,1976-10-18,45.866263,-117.662343,
243329,2020-07-01 13:59:18,kids_pets,2.08,Clarksville,MO,39.3465,-90.9362,1146,1929-04-07,38.52943,-90.885193,F
118398,2019-09-30 15:21:23,personal_care,7.41,Moab,UT,38.5677,-109.5271,9772,1989-11-24,37.836155,-109.671865,
351,2019-01-01 18:20:38,shopping_net,1.92,Lakeport,CA,39.047,-122.9328,11256,1972-10-18,38.519133,-123.181343,
103310,2019-08-27 05:09:53,grocery_pos,138.38,Brashear,MO,40.1959,-92.4333,805,1970-06-27,40.991658,-93.289279,
240766,2020-06-27 05:24:20,gas_transport,59.42,San Diego,CA,33.0067,-117.069,1241364,1959-08-05,33.419027,-116.942794,M
118934,2019-10-02 02:22:27,gas_transport,53.28,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,38.335913,-92.697041,
173667,2020-01-12 22:35:17,shopping_pos,1549.66,Altonah,UT,40.3207,-110.436,302,1990-01-17,41.252785,-111.115491,
37554,2019-04-14 18:27:03,travel,477.6,Helm,CA,36.4992,-120.0936,123,1973-02-07,36.698603000000006,-119.726437,
222996,2020-05-24 03:48:17,misc_net,1.58,Meredith,CO,39.3199,-106.6596,61,1939-11-04,39.53824,-107.398173,
158121,2019-12-17 08:25:21,grocery_pos,131.71,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,37.567769,-92.731005,
55575,2019-05-27 07:54:22,grocery_pos,91.66,Matthews,MO,36.7154,-89.6287,1019,1979-01-26,36.061061,-90.254949,
273137,2020-08-28 04:21:02,grocery_net,83.17,San Jose,CA,37.3304,-121.7913,973849,1997-01-18,37.317759,-122.366643,F
178092,2020-01-26 23:51:51,food_dining,70.36,Athena,OR,45.8289,-118.4971,1302,1976-10-18,45.928183,-117.894493,
308527,2020-11-19 13:10:23,home,89.34,Mesa,ID,44.6255,-116.4493,129,1965-12-15,43.659017,-116.393131,M
160093,2019-12-20 10:42:01,grocery_pos,183.25,Littleton,CO,39.5994,-105.0044,320420,1975-07-31,39.457182,-105.791689,
89064,2019-07-31 07:54:16,gas_transport,57.9,Camden,MO,39.2048,-94.0259,464,1959-05-28,39.675808,-94.033912,
95482,2019-08-12 11:54:32,misc_net,66.08,Roseland,NE,40.4591,-98.5551,463,1948-05-31,40.791337,-99.406584,
301326,2020-11-02 10:46:30,shopping_net,2.1,Scotts Mills,OR,44.9897,-122.6187,1252,1937-02-06,45.819034,-123.577562,F
105258,2019-08-31 16:23:40,food_dining,22.57,Orient,WA,48.8878,-118.2105,149,1978-06-21,48.261471,-117.383347,
47208,2019-05-07 20:57:38,entertainment,78.42,Fort Washakie,WY,43.0048,-108.8964,1645,1976-02-26,43.027582,-109.445184,
256666,2020-07-27 10:16:29,gas_transport,57.07,Weeping Water,NE,40.8731,-96.1528,1517,1951-11-08,40.781807,-95.936797,M
299370,2020-10-28 02:00:07,grocery_net,60.23,Kansas City,MO,38.9621,-94.5959,545147,1987-11-18,39.776417,-93.931387,
65311,2019-06-15 12:24:10,home,107.02,Campbell,NE,40.2967,-98.737,493,1940-09-13,40.851532,-98.715189,
294665,2020-10-17 13:14:52,kids_pets,26.94,Carlotta,CA,40.507,-123.9743,1139,1951-01-15,40.95407,-124.709044,F
326089,2020-12-15 13:05:24,health_fitness,133.32,Shedd,OR,44.453,-123.1065,917,1995-07-08,45.242636,-123.419132,F
247973,2020-07-11 00:03:40,misc_pos,34.19,Helm,CA,36.4992,-120.0936,123,1973-02-07,35.953658000000004,-119.227876,M
267519,2020-08-17 01:41:49,gas_transport,45.16,Hatch,UT,37.7175,-112.4777,258,1961-11-24,37.55192,-112.663446,M
120365,2019-10-05 21:10:44,kids_pets,45.5,Kirk,CO,39.6171,-102.4776,207,1955-12-04,40.448315,-103.463208,
54250,2019-05-25 06:27:42,gas_transport,59.49,Loving,NM,32.274,-104.0914,1925,1952-05-26,31.846427,-104.37279,
195228,2020-03-17 06:55:40,grocery_net,47.96,Ballwin,MO,38.577,-90.5255,92608,2001-07-26,39.503414,-91.29123,
168094,2019-12-29 19:13:10,shopping_net,9.43,Glendale,CA,34.1556,-118.2322,172817,1982-07-30,34.823903,-118.740592,
238926,2020-06-23 06:32:13,grocery_pos,84.44,Broomfield,CO,39.8854,-105.1139,92337,1967-10-18,39.170708000000005,-105.148387,M
11020,2019-02-05 00:21:56,gas_transport,47.92,Hooper,NE,41.6414,-96.5232,1745,1973-12-26,40.72841,-95.527642,
79331,2019-07-12 17:17:48,home,86.69,American Fork,UT,40.3928,-111.7941,42384,1992-12-29,40.487259,-112.484479,
40680,2019-04-22 01:17:27,gas_transport,81.76,Napa,CA,38.4549,-122.2564,94014,1985-08-21,39.086801,-122.085564,
295863,2020-10-19 21:41:05,shopping_pos,9.45,Kansas City,MO,38.9621,-94.5959,545147,1987-11-18,38.945102,-95.538966,F
183882,2020-02-15 05:15:35,grocery_pos,67.47,Norwalk,CA,33.9056,-118.0818,105549,1973-09-22,33.382207,-118.268067,
158142,2019-12-17 09:19:07,grocery_pos,71.71,Santa Monica,CA,34.0287,-118.4924,92043,1961-04-25,33.609365999999994,-118.649291,
106024,2019-09-01 18:37:10,health_fitness,17.25,Hatch,UT,37.7175,-112.4777,258,1961-11-24,37.429534,-111.765152,
37888,2019-04-15 09:18:33,shopping_net,1.72,Los Angeles,CA,34.0443,-118.2509,2383912,1959-05-30,35.003155,-117.749644,
106723,2019-09-02 21:35:37,misc_net,4.45,Sacramento,CA,38.5662,-121.3286,757530,1979-04-30,38.632338,-122.254193,
134989,2019-11-10 03:22:29,misc_pos,2.03,Grenada,CA,41.6125,-122.5258,589,1945-12-21,42.46042,-122.199894,
299889,2020-10-29 18:10:09,entertainment,29.18,Crownpoint,NM,35.7206,-108.0271,5662,1989-04-08,36.223309,-107.586401,M
220427,2020-05-17 23:06:39,misc_pos,80.4,Ruidoso,NM,33.3305,-105.6933,8874,2000-08-16,33.710875,-106.157398,
319969,2020-12-08 03:30:18,gas_transport,55.64,Gardiner,OR,43.7857,-124.1437,260,1956-09-01,42.895123,-124.009515,F
25301,2019-03-16 19:16:39,shopping_pos,49.34,Glendale,CA,34.1556,-118.2322,172817,1982-07-30,33.501497,-118.344697,
238850,2020-06-23 03:06:12,grocery_pos,120.37,Altonah,UT,40.3207,-110.436,302,1990-01-17,40.406316,-110.964579,F
224235,2020-05-25 23:59:23,shopping_net,3.5,Glendale,CA,34.1556,-118.2322,172817,1982-07-30,34.36978,-117.369531,
136729,2019-11-14 12:22:18,food_dining,200.48,Hooper,NE,41.6414,-96.5232,1745,1973-12-26,41.275686,-96.790672,
137465,2019-11-16 11:20:45,grocery_net,41.43,Red Cliff,CO,39.4584,-106.3851,277,1985-04-03,38.964983,-105.424184,
322221,2020-12-11 02:44:53,grocery_pos,99.24,Jelm,WY,41.0539,-106.0763,100,1974-04-16,41.397378,-106.238321,F
277501,2020-09-06 12:01:01,entertainment,102.26,Ruidoso,NM,33.3305,-105.6933,8874,2000-08-16,33.113609999999994,-106.569906,F
25268,2019-03-16 17:54:57,personal_care,2.21,Santa Monica,CA,34.0287,-118.4924,92043,1961-04-25,34.048424,-119.473509,
5665,2019-01-19 06:35:18,misc_net,3.18,Parks,AZ,35.2563,-111.95,759,1957-03-28,34.749884,-112.29285,
22666,2019-03-10 08:16:58,shopping_net,91.67,Meadville,MO,39.7795,-93.3014,964,1974-12-23,40.072833,-94.230211,
336079,2020-12-27 22:25:10,home,70.85,Kissee Mills,MO,36.6704,-93.0377,1201,1980-03-18,36.149749,-93.534411,M
173779,2020-01-13 04:54:11,gas_transport,54.79,Gardiner,OR,43.7857,-124.1437,260,1956-09-01,43.154354,-124.221529,
252311,2020-07-19 08:38:12,gas_transport,42.98,Orient,WA,48.8878,-118.2105,149,1978-06-21,48.936219,-118.228507,F
284661,2020-09-22 18:37:42,personal_care,153.75,Louisiana,MO,39.4336,-91.0664,4593,1940-11-11,40.4172,-90.673857,M
184930,2020-02-17 20:51:19,misc_pos,3.38,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,38.031277,-92.978835,
237519,2020-06-21 00:30:44,gas_transport,67.04,Moab,UT,38.5677,-109.5271,9772,1989-11-24,39.530252,-109.331793,
51256,2019-05-18 07:59:50,grocery_net,50.16,Cascade Locks,OR,45.67100000000001,-121.8686,1288,1936-05-01,45.087718,-122.634786,
207116,2020-04-14 19:46:04,shopping_pos,2.68,Meridian,ID,43.6498,-116.4306,84106,1971-02-11,43.986603,-115.635238,
181661,2020-02-07 20:57:14,personal_care,14.62,Sixes,OR,42.825,-124.4409,217,1928-10-01,43.030109,-125.423046,
187544,2020-02-26 10:20:04,grocery_pos,225.52,Issaquah,WA,47.4974,-122.0107,50489,1984-02-29,47.900087,-121.702283,
224503,2020-05-26 11:16:45,gas_transport,53.04,June Lake,CA,37.7773,-119.0825,633,1927-09-09,37.680129,-119.631382,
313285,2020-11-30 13:36:47,entertainment,68.3,Alva,WY,44.6873,-104.4414,110,1973-05-16,45.422273,-105.095086,M
330204,2020-12-20 21:54:09,home,22.56,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,33.487108,-116.939725,F
10655,2019-02-04 03:45:27,grocery_pos,112.48,High Rolls Mountain Park,NM,32.9396,-105.8189,899,1967-08-30,32.652882,-106.604328,
130553,2019-10-30 01:54:02,gas_transport,84.15,Laguna Hills,CA,33.615,-117.7114,45303,1969-12-22,34.542103000000004,-117.136506,
323750,2020-12-13 06:38:38,shopping_pos,4.73,Malad City,ID,42.1808,-112.262,4154,1962-01-19,42.068913,-112.30914,M
260390,2020-08-03 13:46:41,shopping_net,9.11,Superior,AZ,33.2887,-111.0985,2872,1987-10-28,33.364534,-111.440825,F
31096,2019-03-30 15:10:32,kids_pets,27.67,Iliff,CO,40.7692,-103.0968,648,1969-09-21,41.348999,-103.412539,
157465,2019-12-16 15:46:02,travel,3.42,Pueblo,CO,38.2352,-104.66,151815,1988-01-04,37.757432,-103.739351,
299834,2020-10-29 15:19:27,shopping_net,2.42,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,32.802449,-117.295935,
103845,2019-08-28 17:15:14,personal_care,5.74,Riverton,WY,43.0351,-108.2024,19408,1993-09-11,43.45778,-107.380973,
61191,2019-06-07 14:02:02,personal_care,22.34,Thompson,UT,38.9999,-109.615,46,1987-04-23,39.517356,-109.818101,
133804,2019-11-07 03:55:17,grocery_pos,111.44,Meadville,MO,39.7795,-93.3014,964,1974-12-23,39.35474,-92.881375,
223110,2020-05-24 09:27:38,grocery_pos,94.27,Campbell,NE,40.2967,-98.737,493,1940-09-13,41.283181,-97.767609,
178470,2020-01-27 21:09:50,personal_care,143.41,Louisiana,MO,39.4336,-91.0664,4593,1940-11-11,38.770444,-90.687605,
218996,2020-05-13 23:33:12,shopping_pos,9.62,Red River,NM,36.6659,-105.4694,606,1988-09-06,37.477057,-106.219458,
56563,2019-05-29 04:32:30,misc_net,2.23,Unionville,MO,40.4815,-92.9951,3805,1950-09-15,40.79717,-92.727215,
143766,2019-11-30 16:36:08,personal_care,1.35,Colton,WA,46.5901,-117.1692,761,1943-06-30,46.868835,-117.65967,
184193,2020-02-16 02:23:22,shopping_pos,34.9,Freedom,WY,43.0172,-111.0292,471,1967-08-02,43.114373,-111.683565,
208473,2020-04-18 20:40:00,shopping_pos,9.59,Oakland,CA,37.7878,-122.1884,381459,1974-01-03,38.543897,-122.505398,
130581,2019-10-30 05:03:19,grocery_pos,89.54,Paauilo,HI,20.0271,-155.3697,1490,1991-04-13,19.992406,-154.77047199999998,
68020,2019-06-20 10:37:49,grocery_net,53.17,Napa,CA,38.4549,-122.2564,94014,1985-08-21,38.535716,-123.08871,
230782,2020-06-07 22:55:41,kids_pets,34.93,Espanola,NM,35.9866,-106.0654,18408,1972-07-18,35.450713,-106.078171,
295761,2020-10-19 18:14:14,shopping_net,8.72,Wheaton,MO,36.7651,-94.0492,760,1985-08-31,37.02848,-94.343444,F
260054,2020-08-03 00:19:30,food_dining,78.85,Los Angeles,CA,34.0443,-118.2509,2383912,1959-05-30,33.618674,-117.605368,F
149430,2019-12-07 15:07:13,personal_care,21.53,Utica,MO,39.7417,-93.6289,271,1972-04-18,39.395931,-93.316369,
306956,2020-11-16 03:17:57,shopping_pos,122.67,Helm,CA,36.4992,-120.0936,123,1973-02-07,36.246045,-119.673451,M
329206,2020-12-19 20:41:28,home,81.66,Dumont,CO,39.7532,-105.6356,565,1978-08-27,39.778799,-105.343226,M
154354,2019-12-13 13:33:11,health_fitness,129.48,Grenada,CA,41.6125,-122.5258,589,1945-12-21,40.92437,-121.640407,
207509,2020-04-15 22:29:56,entertainment,7.92,Smith River,CA,41.9404,-124.1587,1930,1983-06-13,41.048717,-123.253279,
33277,2019-04-04 17:26:13,shopping_net,1.12,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,34.517462,-117.410041,
64089,2019-06-12 20:54:58,personal_care,30.81,Altonah,UT,40.3207,-110.436,302,1990-01-17,40.768654,-111.375104,
55195,2019-05-26 18:25:01,home,1.63,San Diego,CA,32.7185,-117.1593,1241364,1987-11-30,33.356837,-116.466898,
245210,2020-07-05 19:59:17,entertainment,79.95,Athena,OR,45.8289,-118.4971,1302,1976-10-18,44.967236,-118.040833,M
8303,2019-01-27 20:39:33,kids_pets,55.27,Meadville,MO,39.7795,-93.3014,964,1974-12-23,40.249585,-93.346976,
322629,2020-12-11 17:09:44,home,9.82,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,33.91529,-117.254348,F
262582,2020-08-07 21:42:12,kids_pets,9.17,Oakland,CA,37.7878,-122.1884,381459,1974-01-03,37.835259,-122.930085,M
4408,2019-01-14 21:10:26,kids_pets,103.84,Albuquerque,NM,35.0561,-106.5506,641349,1967-01-24,34.748087,-107.405021,
185652,2020-02-20 20:19:21,food_dining,45.43,Burbank,WA,46.1966,-118.9017,3684,1981-11-29,45.835898,-118.025144,
96119,2019-08-13 15:19:22,kids_pets,44.59,Thompson,UT,38.9999,-109.615,46,1987-04-23,38.327717,-108.815609,
285049,2020-09-23 21:46:34,home,61.53,Unionville,MO,40.4815,-92.9951,3805,1950-09-15,39.985355,-93.227423,F
239266,2020-06-23 16:39:58,kids_pets,6.24,Vinton,CA,40.0235,-120.7986,128,1966-02-21,40.214173,-121.508798,
6885,2019-01-22 14:23:25,shopping_net,33.85,San Jose,CA,37.3304,-121.7913,973849,1997-01-18,37.69716,-122.146188,
162036,2019-12-22 13:39:14,home,21.58,Burbank,WA,46.1966,-118.9017,3684,1981-11-29,45.678832,-119.396379,
143059,2019-11-29 18:16:11,personal_care,37.21,Lagrange,WY,41.6423,-104.1974,635,1973-07-13,42.208507,-104.458376,
8652,2019-01-28 17:02:21,personal_care,34.84,Sprague,NE,40.6267,-96.7456,142,1967-08-24,41.58597,-96.908552,
265202,2020-08-11 21:49:25,shopping_pos,2.68,Newhall,CA,34.3795,-118.523,34882,1971-04-25,33.747598,-118.363817,
73853,2019-07-01 13:07:03,kids_pets,48.98,Burbank,WA,46.1966,-118.9017,3684,1981-11-29,46.852094,-119.633224,
131426,2019-11-01 17:34:11,kids_pets,79.79,Westerville,NE,41.4193,-99.3844,73,1935-02-10,42.28767,-100.314496,
313790,2020-11-30 22:09:42,entertainment,15.65,Westerville,NE,41.4193,-99.3844,73,1935-02-10,40.623197,-99.076987,F
164846,2019-12-26 00:13:21,food_dining,11.56,Corona,CA,33.8419,-117.6043,233717,1966-05-22,33.791796000000005,-116.907927,
19483,2019-03-02 18:51:15,home,26.92,Orient,WA,48.8878,-118.2105,149,1978-06-21,48.924356,-117.749605,
245110,2020-07-05 15:57:14,misc_pos,197.53,Orient,WA,48.8878,-118.2105,149,1978-06-21,48.059278000000006,-118.270316,F
224572,2020-05-26 13:43:43,personal_care,35.6,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,34.114611,-117.64873500000002,
198295,2020-03-24 09:09:32,misc_net,2.3,Roseland,NE,40.4591,-98.5551,463,1948-05-31,40.310017,-98.570153,
188589,2020-03-01 20:10:31,personal_care,9.13,Superior,AZ,33.2887,-111.0985,2872,1987-10-28,34.149827,-111.783958,
31249,2019-03-30 21:29:51,misc_pos,6.73,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,38.252252,-93.396947,
13971,2019-02-14 00:29:33,gas_transport,55.91,Freedom,WY,43.0172,-111.0292,471,1967-08-02,42.392441,-111.835051,
148587,2019-12-06 14:01:07,entertainment,10.61,Cardwell,MO,36.0434,-90.2907,1120,1957-04-17,36.565908,-90.137463,
150458,2019-12-08 13:51:12,shopping_net,2.67,Lakeport,CA,39.047,-122.9328,11256,1972-10-18,38.078253,-122.57577,
219767,2020-05-16 12:23:00,entertainment,16.1,Browning,MO,40.029,-93.1607,602,1954-07-14,39.18308,-92.639796,
243031,2020-06-30 20:39:08,shopping_pos,3.26,Conway,WA,48.34,-122.3456,85,1984-09-01,47.756748,-123.281886,
194716,2020-03-16 12:26:48,shopping_pos,7.46,Centerview,MO,38.7897,-93.8702,2368,1989-07-17,37.816348,-93.236508,
286891,2020-09-28 13:36:53,home,2.02,Lakeport,CA,39.047,-122.9328,11256,1972-10-18,39.913586,-123.331507,
121068,2019-10-07 04:54:42,grocery_net,78.21,Moab,UT,38.5677,-109.5271,9772,1989-11-24,37.857245,-109.731703,
180663,2020-02-03 18:53:45,home,41.33,Issaquah,WA,47.4974,-122.0107,50489,1984-02-29,46.790355,-122.208542,
22352,2019-03-09 17:25:57,travel,2.35,Ruidoso,NM,33.3305,-105.6933,8874,2000-08-16,33.324915000000004,-106.092456,
150120,2019-12-08 06:43:00,grocery_pos,157.62,Sixes,OR,42.825,-124.4409,217,1928-10-01,43.308311,-124.032023,
145414,2019-12-02 04:17:40,grocery_pos,193.68,Newhall,CA,34.3795,-118.523,34882,1971-04-25,33.799145,-119.486229,
6338,2019-01-21 09:39:54,shopping_pos,6.94,Greenview,CA,41.5403,-122.9366,308,1958-09-20,41.170537,-123.198186,
158023,2019-12-17 02:32:24,grocery_pos,120.01,Thompson,UT,38.9999,-109.615,46,1987-04-23,39.904808,-110.126167,
14274,2019-02-15 12:25:38,entertainment,286.46,Altonah,UT,40.3207,-110.436,302,1990-01-17,39.981473,-111.180355,
177044,2020-01-24 00:03:43,gas_transport,71.15,Fullerton,NE,41.36600000000001,-98.0054,1749,1973-05-07,40.425963,-97.095184,
137156,2019-11-15 17:16:18,home,107.7,Browning,MO,40.029,-93.1607,602,1954-07-14,40.315588,-93.786202,
32364,2019-04-01 20:05:36,health_fitness,22.7,Phoenix,AZ,33.8155,-112.1202,1312922,1999-11-30,34.630764,-111.715027,
43009,2019-04-28 03:35:44,grocery_net,76.57,Gardiner,OR,43.7857,-124.1437,260,1956-09-01,43.859897,-124.093358,
89884,2019-08-02 06:33:04,shopping_pos,145.97,Ravenna,NE,41.0233,-98.9041,2202,1974-06-21,40.390077000000005,-99.745032,
160357,2019-12-20 19:10:24,travel,3.16,Santa Monica,CA,34.0287,-118.4924,92043,1961-04-25,34.446377000000005,-118.122502,
